paper_id	author_id	affiliation_id
C65-1022	5765	12
C80-1063	5765	12
C80-1081	5765	12
C82-1039	5765	12
C82-1040	5765	12
C86-1029	5765	12
C88-2091	5765	12
C88-2098	5765	12
C88-2141	5765	12
C88-2142	5765	12
C90-3044	5765	12
C92-1029	5765	12
C92-2088	5765	12
C94-1101	5765	12
C94-2169	5765	12
C94-2175	5765	12
C94-2183	5765	12
C96-2134	5765	12
C96-2202	5765	12
C98-2143	5765	12
C98-2145	5765	12
C98-2219	5765	12
C98-2220	5765	12
J79-1037b	5765	12
J79-1041	5765	12
J85-2001	5765	12
J94-4001	5765	12
P84-1057	5765	12
P84-1069	5765	12
P84-1086	5765	12
P98-2148	5765	12
P98-2150	5765	12
P98-2224	5765	12
P98-2225	5765	12
W97-0109	5765	12
W98-0605	5765	12
W98-0701	5765	12
W99-0205	5765	12
W99-0206	5765	12
C82-1040	5787	12
C86-1029	5787	12
C88-2098	5787	12
I05-2025	5787	12
J85-2001	5787	12
P84-1057	5787	12
P84-1069	5787	12
W09-2302	5809	12
A83-1027	5951	12
C80-1013	5951	12
C82-1044	5951	12
C88-2102	5951	12
C88-2156	5951	12
C92-4207	5951	12
P84-1048	5951	12
P84-1049	5951	12
P84-1086	5951	12
I08-1028	6062	12
N09-2034	6062	12
W06-1302	6062	12
W09-3946	6062	12
C02-1152	6116	12
C04-1047	6116	12
C04-1158	6116	12
I08-1028	6116	12
N09-2034	6116	12
P03-1033	6116	12
P03-1039	6116	12
W03-2107	6116	12
W06-1302	6116	12
W09-3946	6116	12
W00-1310	6153	12
E06-1029	6897	12
C65-1022	7106	12
P99-1062	7107	12
E06-1029	7181	12
I05-2020	7181	12
P03-2020	7181	12
W06-1703	7181	12
D09-1151	7183	12
N09-1059	7183	12
A92-1037	7194	12
C04-1149	7194	12
C90-3044	7194	12
P02-1028	7194	12
P03-2020	7194	12
P03-2037	7194	12
W04-2012	7194	12
I08-1025	7462	12
I08-2110	7462	12
W09-2908	7462	12
W98-0605	7474	12
W06-2404	7479	12
I08-1025	7497	12
L08-1417	7497	12
C04-1159	7502	12
W97-0109	7790	12
W98-0701	7790	12
I05-2020	7979	12
W06-1703	7979	12
W06-2404	7979	12
C96-2134	8004	12
C80-1081	8007	12
E06-1029	8246	12
I05-2020	8246	12
W04-2012	8246	12
W06-1703	8246	12
P03-2037	8308	12
C80-1063	8313	12
C80-1081	8313	12
C82-1039	8313	12
C82-1062	8313	12
C86-1021	8313	12
C86-1029	8313	12
C86-1155	8313	12
C88-2095	8313	12
C88-2141	8313	12
C88-2142	8313	12
J79-1037b	8313	12
J79-1041	8313	12
J85-2001	8313	12
P84-1057	8313	12
P84-1069	8313	12
P84-1086	8313	12
C94-2169	8364	12
C80-1081	8372	12
P03-1033	8378	12
W03-2107	8378	12
C04-1149	8413	12
C92-2088	8413	12
E03-1023	8413	12
E06-1029	8413	12
I05-2020	8413	12
N04-4004	8413	12
P93-1004	8413	12
W04-2012	8413	12
W97-1015	8877	12
C88-2102	9036	12
C88-2156	9036	12
C92-4207	9036	12
C92-4207	9056	12
C94-2175	9057	12
P84-1049	9101	12
W98-0605	9121	12
C08-1132	9203	12
N07-2051	9203	12
I08-1028	9885	12
W09-3946	9885	12
I08-2110	10013	12
D08-1045	10557	12
L08-1436	10573	12
I08-2110	10639	12
W08-0117	11053	12
W09-2908	11635	12
N09-2034	11813	12
C86-1021	12741	12
E09-1020	13181	12
C08-1029	2501	13
I08-1070	2501	13
W06-1407	2501	13
W07-1425	2501	13
C08-1100	3026	13
I08-1072	3026	13
N09-1022	3026	13
P06-1045	3026	13
P08-3001	3026	13
C02-1107	3588	13
C02-1136	3588	13
W07-1425	3966	13
I05-4006	3968	13
W07-1425	3969	13
P09-2011	3972	13
W04-0302	3972	13
C02-1107	3986	13
C02-1136	3986	13
I05-4006	3986	13
W03-2112	3986	13
C02-1107	4143	13
I05-1020	4184	13
I05-1020	4908	13
W04-1122	5009	13
C02-1107	5281	13
C02-1136	5281	13
C08-2030	5281	13
I05-4006	5281	13
L08-1292	5281	13
L08-1421	5281	13
L08-1490	5281	13
P06-1022	5281	13
P06-2088	5281	13
P09-1060	5281	13
P09-2011	5281	13
W03-2112	5281	13
W04-0302	5281	13
L08-1230	5295	13
W07-1109	5295	13
C02-1136	5732	13
P09-1060	5734	13
C02-1098	5764	13
C02-2006	5764	13
C02-2008	5764	13
C08-1100	6064	13
I08-1072	6064	13
P06-1045	6064	13
C94-1098	6084	13
P06-1022	6085	13
P09-1060	6085	13
P06-2088	7048	13
C94-1098	7080	13
C08-1029	7194	13
E06-1029	7194	13
I05-2020	7194	13
I08-1070	7194	13
I08-2094	7194	13
L08-1230	7194	13
P06-2046	7194	13
W06-1407	7194	13
W06-1703	7194	13
W06-2404	7194	13
W07-1109	7194	13
W07-1425	7194	13
C94-1098	7881	13
C08-1100	8265	13
I08-1072	8265	13
P06-1045	8265	13
C02-1107	9046	13
I05-4006	9046	13
W03-2112	9046	13
P03-2025	9172	13
W03-1108	9172	13
W03-1120	9172	13
I08-7007	9621	13
L08-1505	10014	13
L08-1373	10226	13
L08-1505	10226	13
L08-1230	10245	13
C08-2030	10256	13
L08-1292	10256	13
L08-1421	10256	13
L08-1505	10280	13
I08-7007	10489	13
L08-1373	10507	13
L08-1505	10507	13
L08-1505	10613	13
L08-1490	10656	13
L08-1505	10667	13
L08-1373	11056	13
L08-1505	11056	13
C08-2030	11088	13
L08-1292	11088	13
L08-1421	11088	13
L08-1490	11088	13
A97-1051	22	14
H01-1028	22	14
M92-1013	22	14
M92-1030	22	14
M93-1013	22	14
M95-1005	22	14
M95-1012	22	14
W01-1607	22	14
X96-1053	22	14
H01-1017	477	14
H01-1025	477	14
H01-1028	477	14
N04-3004	477	14
W04-0818	477	14
W04-2903	799	14
P99-1042	828	14
W01-1201	828	14
C98-1031	924	14
M92-1013	924	14
M92-1030	924	14
M93-1013	924	14
M95-1005	924	14
M95-1012	924	14
N03-2004	924	14
P98-1031	924	14
P99-1042	924	14
W02-2003	924	14
W04-0818	924	14
W05-1209	924	14
X96-1053	924	14
W03-0705	929	14
E06-2012	1167	14
W98-0208	1201	14
N04-3004	1322	14
W03-1301	1469	14
M92-1013	1481	14
M92-1030	1481	14
M93-1013	1481	14
M95-1005	1481	14
H01-1028	1660	14
H01-1038	1660	14
N04-3004	1660	14
W01-1607	1660	14
A97-1028	1710	14
A97-1051	1710	14
C96-1047	1710	14
H01-1038	1710	14
L08-1051	1710	14
M95-1012	1710	14
W00-0736	1710	14
X96-1053	1710	14
H01-1038	1805	14
H01-1017	1951	14
H01-1025	1951	14
H01-1028	1951	14
W01-1607	1951	14
W03-0705	1951	14
A83-1012	2144	14
E06-2012	2314	14
H01-1031	2314	14
H01-1038	2314	14
N04-1009	2314	14
W01-1312	2314	14
W05-1209	2314	14
W99-0706	2314	14
H01-1029	2353	14
W04-2903	2353	14
H01-1025	2677	14
W03-0705	2698	14
E06-2012	2714	14
W04-2903	2821	14
W03-0705	2887	14
W04-0818	2891	14
H01-1029	2892	14
N04-1009	2892	14
N04-4024	2892	14
W04-2903	2892	14
H01-1038	2900	14
W03-0705	3120	14
A00-2005	3243	14
H01-1038	3243	14
N03-2004	3243	14
N04-3004	3243	14
N04-4024	3243	14
W00-1304	3243	14
W02-2003	3243	14
W03-0306	3243	14
W05-0832	3243	14
A97-1051	3324	14
C98-1031	3324	14
H01-1028	3324	14
H01-1038	3324	14
H94-1017	3324	14
M95-1005	3324	14
M95-1012	3324	14
M98-1029	3324	14
N04-3004	3324	14
P98-1031	3324	14
P99-1042	3324	14
W01-1607	3324	14
W03-1301	3324	14
X96-1053	3324	14
E06-2012	3335	14
J04-3003	3335	14
L08-1017	3335	14
L08-1051	3335	14
P00-1051	3335	14
P04-1019	3335	14
W98-0208	3376	14
W04-2903	3444	14
W98-0208	3548	14
W03-0705	4305	14
A97-1051	4345	14
H01-1029	4435	14
H01-1038	4456	14
P99-1042	4814	14
W01-1201	4814	14
W99-0901	4814	14
W03-0705	4940	14
E06-2012	4985	14
N07-2046	4985	14
H01-1038	5139	14
L08-1017	5139	14
H01-1038	5178	14
C98-2130	5321	14
P98-2135	5321	14
W01-1002	5321	14
W93-0220	5321	14
W98-0208	5321	14
H01-1038	5368	14
W98-0208	5450	14
N04-3004	5652	14
N04-4024	5652	14
W02-2003	5652	14
W05-0832	5652	14
E06-2012	5722	14
H01-1038	6019	14
A97-1028	6230	14
C98-1031	6230	14
H01-1034	6230	14
J97-2002	6230	14
P97-1041	6230	14
P98-1031	6230	14
W00-0602	6230	14
X96-1053	6230	14
E06-2012	6231	14
A83-1012	6336	14
P84-1104	6336	14
W06-1001	6404	14
H01-1038	6537	14
W98-0208	6747	14
H01-1029	6840	14
M92-1013	6887	14
M92-1030	6887	14
M93-1013	6887	14
A97-1051	6896	14
M95-1012	6896	14
X96-1053	6896	14
N04-3004	8361	14
A97-1051	8574	14
C96-1047	8574	14
C98-2229	8574	14
E06-2012	8574	14
H93-1029	8574	14
M92-1013	8574	14
M92-1030	8574	14
M93-1013	8574	14
M95-1005	8574	14
M95-1012	8574	14
N07-2046	8574	14
P98-2234	8574	14
W00-0736	8574	14
W09-1124	8574	14
W99-0706	8574	14
X96-1053	8574	14
C69-6301	8640	14
E06-2012	8798	14
H01-1038	8798	14
L08-1017	8798	14
W04-0818	8798	14
W09-1124	8798	14
C00-2137	9130	14
C00-2175	9130	14
C98-2229	9130	14
H01-1038	9130	14
P00-1017	9130	14
P98-2234	9130	14
W03-1301	9130	14
W99-0706	9130	14
N04-3004	9250	14
L08-1051	9723	14
L08-1017	10015	14
L08-1017	10772	14
L08-1017	10816	14
W09-1124	11763	14
H01-1029	12032	14
W03-1301	12032	14
P02-1051	112	15
W02-0505	112	15
W99-0307	196	15
P87-1009	265	15
L08-1091	298	15
W08-0130	298	15
C90-2003	461	15
E89-1038	461	15
P88-1018	461	15
W90-0105	461	15
W90-0108	461	15
D07-1017	601	15
D08-1061	601	15
N07-1071	601	15
P08-1077	601	15
W05-1520	601	15
D07-1088	933	15
I08-2124	933	15
W08-0628	933	15
P03-1048	1112	15
M92-1023	1130	15
M93-1025	1130	15
P05-3025	1148	15
M92-1040	1283	15
C08-1136	1296	15
D08-1024	1296	15
D08-1064	1296	15
E06-1047	1296	15
N09-1025	1296	15
P07-1005	1296	15
P07-1019	1296	15
P09-1064	1296	15
W06-1501	1296	15
W06-1504	1296	15
I05-1069	1328	15
N07-1071	1328	15
W04-0802	1328	15
W04-0807	1328	15
W04-0808	1328	15
W04-3205	1328	15
W06-1650	1328	15
M92-1023	1375	15
M92-1040	1375	15
M93-1025	1375	15
H86-1023	1605	15
D07-1079	1770	15
D08-1064	1770	15
D09-1076	1770	15
P05-3025	1770	15
P06-1121	1770	15
E09-1022	1775	15
N09-2014	1775	15
W08-0130	1775	15
W09-3902	1775	15
P02-1047	2048	15
P03-1001	2048	15
P03-1003	2048	15
P05-3023	2184	15
D07-1088	2280	15
H05-1075	2280	15
I08-2124	2280	15
N03-3010	2280	15
N06-1027	2280	15
W04-3248	2280	15
W08-0628	2280	15
W01-1313	2324	15
C02-1130	2370	15
N03-2008	2370	15
P03-1001	2370	15
W03-1007	2370	15
D07-1006	2448	15
N04-1021	2448	15
N04-1034	2448	15
P06-1097	2448	15
W05-0814	2448	15
C96-1072	2566	15
M93-1025	2566	15
P96-1050	2566	15
P05-3023	2578	15
W07-1805	2578	15
W08-0108	2578	15
W08-0127	2578	15
W04-1611	2583	15
N09-2028	2681	15
W09-3901	2681	15
N06-2037	2682	15
P05-3023	2682	15
W04-1611	2682	15
W06-1645	2682	15
H01-1069	2684	15
N03-1010	2693	15
P01-1030	2693	15
W01-1409	2693	15
W98-0212	2693	15
W98-1005	2761	15
T75-2016	2795	15
P03-1027	2829	15
P06-2104	2829	15
P07-1025	2829	15
W09-3829	2829	15
J08-3004	2858	15
J98-4003	2858	15
N04-1014	2858	15
P06-1121	2858	15
P97-1017	2858	15
P87-1009	2865	15
P96-1051	3104	15
M92-1023	3247	15
M92-1040	3247	15
M93-1025	3247	15
A00-2016	3257	15
C02-1042	3257	15
D09-1024	3257	15
H01-1069	3257	15
P08-1045	3257	15
W01-1203	3257	15
P06-1050	3346	15
W06-0906	3346	15
W07-1409	3346	15
W07-1908	3693	15
C88-1063	3954	15
E89-1038	3954	15
H89-1022	3954	15
H90-1011	3954	15
P88-1029	3954	15
P03-1027	4005	15
N06-1027	4103	15
M92-1023	4108	15
M92-1040	4108	15
M93-1025	4108	15
C04-1200	4125	15
D07-1113	4125	15
I05-2011	4125	15
N06-1026	4125	15
P06-2063	4125	15
W06-0301	4125	15
W06-1650	4125	15
C98-1112	4221	15
D07-1038	4221	15
D07-1079	4221	15
D08-1085	4221	15
D08-1093	4221	15
D09-1076	4221	15
E03-1076	4221	15
H93-1036	4221	15
J08-3004	4221	15
J98-4003	4221	15
J99-4005	4221	15
N03-1024	4221	15
N03-2016	4221	15
N03-2026	4221	15
N03-5005	4221	15
N04-1014	4221	15
N04-1035	4221	15
N06-1031	4221	15
N06-1033	4221	15
N06-1045	4221	15
N09-1005	4221	15
N09-1025	4221	15
N09-2036	4221	15
N09-2064	4221	15
N09-4008	4221	15
P01-1030	4221	15
P01-1067	4221	15
P02-1039	4221	15
P02-1051	4221	15
P03-1040	4221	15
P05-3023	4221	15
P05-3025	4221	15
P06-2065	4221	15
P08-1045	4221	15
P09-1057	4221	15
P09-1064	4221	15
P09-5002	4221	15
P95-1034	4221	15
P97-1017	4221	15
P98-1116	4221	15
W01-0504	4221	15
W02-0505	4221	15
W02-0902	4221	15
W06-3601	4221	15
W08-0306	4221	15
W09-1804	4221	15
W09-3503	4221	15
W98-1005	4221	15
W98-1426	4221	15
W99-0906	4221	15
E03-1076	4247	15
N03-1017	4247	15
N03-2026	4247	15
N03-5005	4247	15
P03-1040	4247	15
W01-0504	4247	15
W02-0902	4247	15
M92-1023	4337	15
M92-1040	4337	15
D09-1099	4344	15
C04-1179	4479	15
N07-2055	4479	15
W03-1007	4479	15
W04-0832	4479	15
C98-1112	4542	15
J79-1067	4687	15
N03-2026	4714	15
P03-2021	4714	15
W05-1520	4714	15
W06-1303	4714	15
M93-1025	4824	15
C82-1031	5144	15
E83-1028	5144	15
H86-1006	5144	15
H86-1024	5144	15
H89-1021	5144	15
J79-1067	5144	15
J81-1002	5144	15
J82-2003	5144	15
P79-1012	5144	15
P79-1020	5144	15
P79-1027	5144	15
P81-1008	5144	15
P81-1012	5144	15
P83-1012	5144	15
P84-1076	5144	15
T75-2025	5144	15
T87-1045	5144	15
W98-1124	5161	15
A00-2002	5174	15
C00-1031	5174	15
C00-1076	5174	15
D07-1006	5174	15
H05-1013	5174	15
J00-3005	5174	15
J05-4003	5174	15
J05-4004	5174	15
N03-1017	5174	15
N03-1024	5174	15
N03-1030	5174	15
N03-2016	5174	15
N04-1024	5174	15
N04-1034	5174	15
N04-1035	5174	15
P01-1014	5174	15
P01-1030	5174	15
P01-1050	5174	15
P02-1047	5174	15
P02-1057	5174	15
P03-1003	5174	15
P05-1009	5174	15
P05-3023	5174	15
P06-1011	5174	15
P06-1039	5174	15
P06-1097	5174	15
P06-1139	5174	15
P06-2103	5174	15
P99-1047	5174	15
W00-1403	5174	15
W01-1605	5174	15
W02-1018	5174	15
W02-1037	5174	15
W04-0501	5174	15
W04-1016	5174	15
W04-3216	5174	15
W04-3233	5174	15
W05-0814	5174	15
W98-0301	5174	15
W99-0106	5174	15
W99-0307	5174	15
E83-1027	5299	15
P81-1013	5299	15
D07-1038	5319	15
J08-3004	5319	15
N06-1045	5319	15
C86-1051	5366	15
P05-3023	5514	15
P92-1049	5554	15
W93-0224	5554	15
J79-1067	5631	15
J81-1002	5631	15
P79-1012	5631	15
P06-1050	5703	15
W06-0906	5703	15
J05-4003	5724	15
N04-1034	5724	15
N06-1057	5724	15
P06-1011	5724	15
W02-1037	5724	15
P03-1027	5775	15
P06-2065	5775	15
P05-3023	5850	15
C04-1072	6051	15
J03-1002	6051	15
N03-1017	6051	15
N04-1021	6051	15
N04-1023	6051	15
P03-1021	6051	15
P04-1077	6051	15
W03-0420	6051	15
W03-1209	6051	15
H94-1025	6113	15
N07-1072	6237	15
P06-1050	6237	15
W06-0906	6237	15
C04-1111	6250	15
D07-1017	6250	15
I05-1069	6250	15
I05-7009	6250	15
N04-1041	6250	15
N07-1017	6250	15
N07-1071	6250	15
P05-1016	6250	15
P05-1077	6250	15
P06-1015	6250	15
P06-1100	6250	15
W04-3205	6250	15
W06-1650	6250	15
W06-3909	6250	15
P87-1009	6295	15
W06-1303	6310	15
P03-1027	6427	15
I05-7009	6446	15
W06-1501	6707	15
N07-1001	6716	15
P08-2057	6716	15
P06-2065	6727	15
C02-1042	6742	15
C04-1111	6742	15
H01-1069	6742	15
N03-2029	6742	15
N04-1041	6742	15
P02-1006	6742	15
P05-1077	6742	15
W03-1209	6742	15
W99-0307	6937	15
W06-1313	6947	15
W08-0107	6947	15
C08-1095	7076	15
N09-2014	7076	15
W09-3813	7076	15
W09-3829	7076	15
W09-3902	7076	15
N06-2037	7393	15
W06-1645	7393	15
H05-2003	7434	15
N06-1027	7434	15
A88-1024	7668	15
H86-1006	7668	15
H86-1022	7668	15
J83-3003	7668	15
P84-1024	7668	15
T87-1024	7668	15
N03-1030	7689	15
N04-1008	7689	15
P04-1078	7689	15
P05-1009	7689	15
P06-1139	7689	15
P06-2103	7689	15
P06-2104	7943	15
P07-1025	7943	15
J82-2003	7944	15
P06-1121	8139	15
W04-3256	8195	15
N09-3017	8269	15
L08-1181	8270	15
L08-1377	8270	15
N09-2014	8270	15
P05-3023	8270	15
W06-1303	8270	15
W06-1313	8270	15
W07-1908	8270	15
W08-0107	8270	15
W08-0127	8270	15
W08-0130	8270	15
W09-3704	8270	15
W09-3902	8270	15
A00-2002	8732	15
W00-1403	8732	15
P01-1030	9039	15
P01-1067	9039	15
P02-1039	9039	15
W99-0906	9039	15
H05-2003	9352	15
N03-1037	9352	15
N06-1057	9352	15
N07-2055	9352	15
N07-4015	9352	15
P05-1037	9352	15
W04-1010	9352	15
W04-3256	9352	15
W06-1610	9352	15
D07-1082	9370	15
I08-2124	9370	15
N09-2014	9687	15
L08-1181	10016	15
L08-1377	10032	15
L08-1377	10120	15
C08-1106	10533	15
D08-1085	10798	15
D08-1093	10798	15
N09-1005	10798	15
P09-1057	10798	15
W09-1804	10798	15
L08-1181	10832	15
L08-1377	10832	15
L08-1181	10864	15
C08-1086	11184	15
C08-2033	11184	15
W09-1804	11433	15
N09-3017	11746	15
A00-2023	11884	15
P98-1116	11884	15
W98-1426	11884	15
A97-1042	11923	15
C00-1072	11923	15
C02-1026	11923	15
C02-1042	11923	15
C04-1072	11923	15
H01-1069	11923	15
H05-2003	11923	15
I05-2047	11923	15
M93-1025	11923	15
N03-1020	11923	15
N06-1057	11923	15
N06-1059	11923	15
P02-1058	11923	15
P03-2021	11923	15
P04-1077	11923	15
P95-1046	11923	15
W02-0406	11923	15
W03-0510	11923	15
W03-1101	11923	15
W04-1013	11923	15
W06-1610	11923	15
W97-0704	11923	15
X98-1026	11923	15
N09-2036	12142	15
H01-1004	12742	15
N06-2037	12742	15
N07-1001	12742	15
P05-3023	12742	15
P08-2057	12742	15
W04-1611	12742	15
W06-1645	12742	15
H05-1013	13209	15
J05-4004	13209	15
N04-4013	13209	15
N06-5002	13209	15
P02-1057	13209	15
P06-1039	13209	15
W04-1016	13209	15
W04-3216	13209	15
W04-3233	13209	15
J93-4004	14088	15
P89-1025	14088	15
W93-0224	14088	15
A97-1042	14986	15
C00-1072	14986	15
C02-1042	14986	15
C02-1130	14986	15
C04-1111	14986	15
C04-1179	14986	15
C04-1200	14986	15
C08-1133	14986	15
C08-1142	14986	15
D07-1017	14986	15
D07-1082	14986	15
D07-1088	14986	15
D07-1113	14986	15
D09-1099	14986	15
H01-1069	14986	15
H05-1075	14986	15
H05-2003	14986	15
H89-1021	14986	15
H89-2015	14986	15
H89-2065	14986	15
H90-1011	14986	15
H91-1106	14986	15
H92-1052	14986	15
H92-1124	14986	15
H93-1115	14986	15
H94-1023	14986	15
H94-1025	14986	15
H94-1121	14986	15
I05-2011	14986	15
I05-7009	14986	15
I08-1048	14986	15
I08-2124	14986	15
J02-4001	14986	15
L08-1181	14986	15
N03-1020	14986	15
N03-1037	14986	15
N03-2008	14986	15
N06-1026	14986	15
N06-1027	14986	15
N06-1057	14986	15
N06-2015	14986	15
N07-1071	14986	15
N07-2055	14986	15
P02-1006	14986	15
P02-1058	14986	15
P03-1001	14986	15
P03-2021	14986	15
P05-1037	14986	15
P05-1077	14986	15
P06-2063	14986	15
P07-1129	14986	15
P08-1119	14986	15
P88-1020	14986	15
P88-1022	14986	15
W01-1313	14986	15
W02-0406	14986	15
W02-1105	14986	15
W03-0510	14986	15
W03-1007	14986	15
W03-1209	14986	15
W04-0701	14986	15
W04-0832	14986	15
W04-1010	14986	15
W04-2709	14986	15
W04-3256	14986	15
W05-1520	14986	15
W06-0301	14986	15
W06-1610	14986	15
W08-0628	14986	15
W90-0117	14986	15
W93-0210	14986	15
W94-0328	14986	15
W96-0401	14986	15
W96-0508	14986	15
W97-0704	14986	15
X98-1026	14986	15
C92-2121	15109	15
M92-1023	15109	15
M92-1040	15109	15
M93-1025	15109	15
C00-1037	2047	16
W00-1421	2134	16
I08-1051	2439	16
I08-1064	2439	16
P09-4010	2439	16
W07-1402	2439	16
W09-2814	2439	16
C86-1046	3235	16
C88-1049	3235	16
W00-1421	4191	16
W98-1412	4191	16
N09-4004	6541	16
P09-5006	6541	16
L08-1584	10017	16
L08-1584	10239	16
P09-4010	10849	16
W09-2814	10849	16
L08-1584	10952	16
L08-1584	11221	16
I08-1028	2525	17
N09-2034	2525	17
W08-0114	2525	17
W09-0634	2525	17
W06-1302	5779	17
I08-1028	5796	17
N09-2034	5796	17
W06-1302	5796	17
W08-0114	5796	17
W09-0634	5796	17
I08-1028	8314	17
W06-1302	8314	17
W08-0114	8314	17
W08-0114	10019	17
C92-4200	1001	18
C92-4200	1392	18
C92-4200	1468	18
I05-1005	19	19
C94-2197	102	19
C00-1006	389	19
P01-1004	389	19
W99-0902	389	19
C02-1140	629	19
C04-1086	629	19
W04-2105	629	19
N06-2006	1202	19
C80-1032	2149	19
C96-1012	2493	19
W96-0105	2493	19
W97-0803	2493	19
E03-1061	2494	19
W97-0807	2501	19
W03-0507	2520	19
C02-1059	2525	19
C04-1096	2525	19
E06-1023	2525	19
I05-2016	2525	19
W06-1411	2525	19
L08-1121	2533	19
N06-2006	2533	19
N06-4010	2533	19
N09-2069	2533	19
P08-1051	2533	19
P09-1085	2533	19
P99-1002	2533	19
W04-3002	2533	19
W06-1907	2533	19
W09-3515	2533	19
P06-2052	3040	19
W06-1907	3074	19
W97-0807	3144	19
P09-1073	3569	19
W09-0618	3569	19
W09-3611	3569	19
W98-1227	3583	19
C96-1012	3600	19
C96-2175	3600	19
W96-0105	3600	19
N07-1037	3602	19
P05-1017	3602	19
W05-0306	3602	19
C88-2136	3662	19
W03-1611	4141	19
I05-4002	4260	19
C04-1096	4452	19
E99-1013	5133	19
W98-0704	5133	19
I05-2019	5250	19
W03-1107	5286	19
C92-1062	5421	19
N06-2006	5693	19
N06-4010	5693	19
P08-1051	5693	19
C86-1111	5745	19
W97-0803	5819	19
P06-1145	5998	19
I05-4002	5999	19
I08-2092	5999	19
C90-2053	6018	19
C88-2158	6087	19
C04-1023	6114	19
C04-1077	6114	19
C92-1062	6114	19
D07-1063	6114	19
E03-1061	6114	19
E06-1026	6114	19
E09-1089	6114	19
H05-1019	6114	19
I05-1005	6114	19
I05-1038	6114	19
I08-1019	6114	19
I08-1039	6114	19
N07-1037	6114	19
P05-1017	6114	19
P06-1105	6114	19
P06-1145	6114	19
P06-2002	6114	19
P06-2078	6114	19
W03-0507	6114	19
W03-2007	6114	19
W05-0306	6114	19
W06-0507	6114	19
W07-2069	6114	19
C96-2208	7692	19
W07-2069	7887	19
D07-1063	7985	19
E06-1026	7985	19
E09-1089	7985	19
I05-1038	7985	19
I08-1019	7985	19
I08-1039	7985	19
N07-1037	7985	19
P05-1017	7985	19
P06-1145	7985	19
W04-2408	7985	19
I05-1038	8021	19
C00-1006	8031	19
C02-1059	8031	19
C02-1140	8031	19
C04-1086	8031	19
C86-1052	8031	19
C88-2136	8031	19
C90-2053	8031	19
C92-1062	8031	19
C94-2139	8031	19
C94-2197	8031	19
C96-1012	8031	19
C96-2208	8031	19
E99-1013	8031	19
I05-2019	8031	19
J98-4002	8031	19
W03-1107	8031	19
W03-1611	8031	19
W96-0105	8031	19
W97-0803	8031	19
W98-0704	8031	19
W98-1227	8031	19
W99-0902	8031	19
A94-1027	8224	19
C02-1059	8224	19
C04-1096	8224	19
C08-2029	8224	19
C88-2136	8224	19
C94-2139	8224	19
C96-1012	8224	19
E06-1023	8224	19
E99-1013	8224	19
I05-2016	8224	19
I05-2019	8224	19
I05-4002	8224	19
I08-1052	8224	19
J98-4002	8224	19
L08-1416	8224	19
P06-2052	8224	19
P06-2106	8224	19
W03-1107	8224	19
W03-1611	8224	19
W06-1411	8224	19
W09-0618	8224	19
W09-0634	8224	19
W09-3421	8224	19
W09-3611	8224	19
W96-0105	8224	19
W97-0803	8224	19
W97-0807	8224	19
W98-0704	8224	19
C96-2162	8412	19
C04-1096	8733	19
W06-1411	8733	19
W04-3002	8971	19
W04-3230	9051	19
W06-1907	9081	19
C02-1098	9156	19
C80-1032	9157	19
C88-2158	9158	19
C94-2139	9181	19
I08-2129	9443	19
I05-2019	10020	19
I05-4002	10020	19
P06-2052	10020	19
I08-1039	10104	19
L08-1121	10124	19
L08-1121	10158	19
I08-2129	10167	19
L08-1416	10184	19
W09-3421	10184	19
W09-3611	10184	19
W06-1907	10233	19
C08-2029	10279	19
I08-1019	10506	19
C08-2029	10989	19
W09-0618	10989	19
W09-0634	10989	19
I08-2092	11090	19
W09-3515	11573	19
W09-3515	12046	19
W09-3515	12087	19
N09-2069	12100	19
W09-3515	12100	19
N09-2069	12442	19
W09-3515	12442	19
W09-0618	14646	19
I05-2019	14998	19
P06-2052	14998	19
N06-2006	15335	19
N06-4010	15335	19
P08-1051	15335	19
W06-1907	15335	19
P97-1035	20	20
P99-1025	20	20
W97-0601	20	20
P03-1006	145	20
P04-1008	145	20
W04-2907	145	20
C98-1006	171	20
J00-1004	171	20
N03-1001	171	20
P96-1023	171	20
P97-1046	171	20
P98-1006	171	20
W01-1602	171	20
W02-0705	171	20
W97-0408	171	20
H01-1064	346	20
N03-1027	346	20
N04-4006	346	20
C00-1007	407	20
C00-1054	407	20
C02-1134	407	20
C02-1138	407	20
C02-2026	407	20
C98-1006	407	20
D08-1028	407	20
E06-1046	407	20
E09-1012	407	20
E09-1028	407	20
E99-1025	407	20
H01-1055	407	20
J00-1004	407	20
J09-3002	407	20
J99-2004	407	20
N01-1018	407	20
N04-1005	407	20
N07-1001	407	20
N09-2047	407	20
N09-2071	407	20
P00-1059	407	20
P02-1048	407	20
P04-3021	407	20
P04-3033	407	20
P06-1026	407	20
P07-1020	407	20
P08-2057	407	20
P98-1006	407	20
W00-0508	407	20
W00-1401	407	20
W01-0520	407	20
W02-1035	407	20
W07-0413	407	20
W98-1122	407	20
W04-2901	508	20
W04-3003	508	20
W00-0715	613	20
P97-1046	898	20
W98-0206	1337	20
C00-1027	1379	20
J01-1001	1379	20
W00-1315	1379	20
W01-0508	1379	20
W02-1023	1379	20
W98-1104	1379	20
W99-0601	1379	20
A00-1041	1464	20
P02-1034	1464	20
P02-1062	1464	20
P99-1065	1464	20
W02-1001	1464	20
W99-0613	1464	20
P06-1026	1855	20
W04-2314	1855	20
